trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,feature_method,signal_bar_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_direction,flow_mode,impulse_start_timestamp,impulse_end_timestamp,pause_start_timestamp,pause_end_timestamp,impulse_move_ticks,pause_high,pause_low,pause_retrace_fraction,breakout_level,breakout_ticks,signal_open,signal_high,signal_low,signal_close,signal_signed_flow,signal_flow_volume,signal_orderflow_imbalance,impulse_bars,pause_bars,max_pullback_fraction,min_impulse_ticks,min_orderflow_imbalance,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
11,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",11,impulse_pause_orderflow_continuation,2015-01-22,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-01-22 10:40:00-05:00,2015-01-22 10:45:00-05:00,2015-01-22 10:45:00-05:00,long,large10,2015-01-22 10:10:00-05:00,2015-01-22 10:25:00-05:00,2015-01-22 10:30:00-05:00,2015-01-22 10:35:00-05:00,47.0,4211.25,4199.5,0.19148936170212766,4211.25,16.0,4206.25,4215.25,4206.0,4215.25,77.0,131.0,0.5877862595419847,4,2,0.55,12.0,0.06,15:55:00,4211.25,2015-01-22 10:40:00-05:00,4215.25,4206.0,2015-01-22 10:45:00-05:00,2015-01-22 10:45:00-05:00,4215.75,4194.5,4247.625,21.25,1,32.75,1.25,fixed_contracts,2015-01-22 14:45:00-05:00,4247.375,target,632.5,627.5,1.488235294117647,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
12,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",12,impulse_pause_orderflow_continuation,2015-01-23,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-01-23 10:35:00-05:00,2015-01-23 10:40:00-05:00,2015-01-23 10:40:00-05:00,short,large10,2015-01-23 10:05:00-05:00,2015-01-23 10:20:00-05:00,2015-01-23 10:25:00-05:00,2015-01-23 10:30:00-05:00,15.0,4266.5,4260.75,0.3333333333333333,4260.75,3.0,4263.0,4264.5,4257.0,4260.0,-36.0,76.0,-0.47368421052631576,4,2,0.55,12.0,0.06,15:55:00,4260.75,2015-01-23 10:35:00-05:00,4264.5,4257.0,2015-01-23 10:40:00-05:00,2015-01-23 10:40:00-05:00,4259.75,4281.25,4227.5,21.5,1,7.75,22.0,fixed_contracts,2015-01-23 13:35:00-05:00,4281.5,stop,-435.0,-440.0,-1.0116279069767442,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
13,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",13,impulse_pause_orderflow_continuation,2015-01-26,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-01-26 12:05:00-05:00,2015-01-26 12:10:00-05:00,2015-01-26 12:10:00-05:00,long,large10,2015-01-26 11:35:00-05:00,2015-01-26 11:50:00-05:00,2015-01-26 11:55:00-05:00,2015-01-26 12:00:00-05:00,31.0,4264.75,4261.0,0.3548387096774194,4264.75,7.0,4263.5,4267.0,4261.75,4266.5,15.0,35.0,0.42857142857142855,4,2,0.55,12.0,0.06,15:55:00,4264.75,2015-01-26 12:05:00-05:00,4267.0,4261.75,2015-01-26 12:10:00-05:00,2015-01-26 12:10:00-05:00,4266.5,4245.0,4298.75,21.5,1,9.5,7.5,fixed_contracts,2015-01-26 15:55:00-05:00,4268.25,eod_flatten,35.0,30.0,0.08139534883720931,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
14,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",14,impulse_pause_orderflow_continuation,2015-01-28,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-01-28 10:35:00-05:00,2015-01-28 10:40:00-05:00,2015-01-28 10:40:00-05:00,short,large10,2015-01-28 10:05:00-05:00,2015-01-28 10:20:00-05:00,2015-01-28 10:25:00-05:00,2015-01-28 10:30:00-05:00,24.0,4212.5,4196.25,0.16666666666666666,4196.25,6.0,4196.25,4198.75,4191.75,4194.75,-96.0,150.0,-0.64,4,2,0.55,12.0,0.06,15:55:00,4196.25,2015-01-28 10:35:00-05:00,4198.75,4191.75,2015-01-28 10:40:00-05:00,2015-01-28 10:40:00-05:00,4195.0,4216.0,4163.5,21.0,1,36.25,19.0,fixed_contracts,2015-01-28 15:15:00-05:00,4163.75,target,625.0,620.0,1.4880952380952381,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
15,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",15,impulse_pause_orderflow_continuation,2015-01-30,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-01-30 10:20:00-05:00,2015-01-30 10:25:00-05:00,2015-01-30 10:25:00-05:00,short,large10,2015-01-30 09:50:00-05:00,2015-01-30 10:05:00-05:00,2015-01-30 10:10:00-05:00,2015-01-30 10:15:00-05:00,59.0,4180.75,4171.5,0.11864406779661017,4171.5,22.0,4173.0,4175.25,4166.0,4166.0,-116.0,160.0,-0.725,4,2,0.55,12.0,0.06,15:55:00,4171.5,2015-01-30 10:20:00-05:00,4175.25,4166.0,2015-01-30 10:25:00-05:00,2015-01-30 10:25:00-05:00,4166.0,4187.0,4134.5,21.0,1,11.75,22.0,fixed_contracts,2015-01-30 12:00:00-05:00,4187.25,stop,-425.0,-430.0,-1.0119047619047619,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
16,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",16,impulse_pause_orderflow_continuation,2015-02-02,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-02 10:00:00-05:00,2015-02-02 10:05:00-05:00,2015-02-02 10:05:00-05:00,short,large10,2015-02-02 09:30:00-05:00,2015-02-02 09:45:00-05:00,2015-02-02 09:50:00-05:00,2015-02-02 09:55:00-05:00,102.0,4126.0,4107.0,0.00980392156862745,4107.0,37.0,4107.0,4107.0,4093.0,4097.75,-136.0,562.0,-0.24199288256227758,4,2,0.55,12.0,0.06,15:55:00,4107.0,2015-02-02 10:00:00-05:00,4107.0,4093.0,2015-02-02 10:05:00-05:00,2015-02-02 10:05:00-05:00,4097.5,4118.0,4066.75,20.5,1,12.0,21.0,fixed_contracts,2015-02-02 10:40:00-05:00,4118.25,stop,-415.0,-420.0,-1.0121951219512195,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
17,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",17,impulse_pause_orderflow_continuation,2015-02-04,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-04 11:00:00-05:00,2015-02-04 11:05:00-05:00,2015-02-04 11:05:00-05:00,long,large10,2015-02-04 10:30:00-05:00,2015-02-04 10:45:00-05:00,2015-02-04 10:50:00-05:00,2015-02-04 10:55:00-05:00,29.0,4209.5,4204.0,0.27586206896551724,4209.5,7.0,4206.25,4212.5,4203.0,4211.25,20.0,78.0,0.2564102564102564,4,2,0.55,12.0,0.06,15:55:00,4209.5,2015-02-04 11:00:00-05:00,4212.5,4203.0,2015-02-04 11:05:00-05:00,2015-02-04 11:05:00-05:00,4211.25,4190.0,4243.125,21.25,1,31.75,8.0,fixed_contracts,2015-02-04 15:55:00-05:00,4209.25,eod_flatten,-40.0,-45.0,-0.09411764705882353,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
18,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",18,impulse_pause_orderflow_continuation,2015-02-06,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-06 10:35:00-05:00,2015-02-06 10:40:00-05:00,2015-02-06 10:40:00-05:00,long,large10,2015-02-06 10:05:00-05:00,2015-02-06 10:20:00-05:00,2015-02-06 10:25:00-05:00,2015-02-06 10:30:00-05:00,42.0,4257.75,4252.75,0.4523809523809524,4257.75,2.0,4255.5,4259.5,4254.0,4258.25,10.0,10.0,1.0,4,2,0.55,12.0,0.06,15:55:00,4257.75,2015-02-06 10:35:00-05:00,4259.5,4254.0,2015-02-06 10:40:00-05:00,2015-02-06 10:40:00-05:00,4258.5,4237.0,4290.75,21.5,1,9.75,28.0,fixed_contracts,2015-02-06 13:25:00-05:00,4236.75,stop,-435.0,-440.0,-1.0116279069767442,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
19,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",19,impulse_pause_orderflow_continuation,2015-02-09,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-09 11:20:00-05:00,2015-02-09 11:25:00-05:00,2015-02-09 11:25:00-05:00,long,large10,2015-02-09 10:50:00-05:00,2015-02-09 11:05:00-05:00,2015-02-09 11:10:00-05:00,2015-02-09 11:15:00-05:00,25.0,4219.5,4212.75,0.12,4219.5,2.0,4219.25,4222.5,4218.75,4220.0,43.0,63.0,0.6825396825396826,4,2,0.55,12.0,0.06,15:55:00,4219.5,2015-02-09 11:20:00-05:00,4222.5,4218.75,2015-02-09 11:25:00-05:00,2015-02-09 11:25:00-05:00,4220.0,4198.75,4251.875,21.25,1,12.0,16.25,fixed_contracts,2015-02-09 15:55:00-05:00,4216.25,eod_flatten,-75.0,-80.0,-0.17647058823529413,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
20,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",20,impulse_pause_orderflow_continuation,2015-02-10,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-10 11:55:00-05:00,2015-02-10 12:00:00-05:00,2015-02-10 12:00:00-05:00,long,large10,2015-02-10 11:25:00-05:00,2015-02-10 11:40:00-05:00,2015-02-10 11:45:00-05:00,2015-02-10 11:50:00-05:00,29.0,4254.0,4250.0,0.3793103448275862,4254.0,2.0,4252.5,4255.5,4252.25,4254.5,29.0,29.0,1.0,4,2,0.55,12.0,0.06,15:55:00,4254.0,2015-02-10 11:55:00-05:00,4255.5,4252.25,2015-02-10 12:00:00-05:00,2015-02-10 12:00:00-05:00,4254.75,4233.25,4287.0,21.5,1,29.25,5.25,fixed_contracts,2015-02-10 15:55:00-05:00,4279.75,eod_flatten,500.0,495.0,1.1627906976744187,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
21,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",21,impulse_pause_orderflow_continuation,2015-02-11,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-11 11:00:00-05:00,2015-02-11 11:05:00-05:00,2015-02-11 11:05:00-05:00,long,large10,2015-02-11 10:30:00-05:00,2015-02-11 10:45:00-05:00,2015-02-11 10:50:00-05:00,2015-02-11 10:55:00-05:00,25.0,4298.0,4293.5,0.32,4298.0,3.0,4295.0,4300.25,4294.75,4298.75,135.0,181.0,0.7458563535911602,4,2,0.55,12.0,0.06,15:55:00,4298.0,2015-02-11 11:00:00-05:00,4300.25,4294.75,2015-02-11 11:05:00-05:00,2015-02-11 11:05:00-05:00,4298.75,4277.25,4331.0,21.5,1,1.5,24.5,fixed_contracts,2015-02-11 13:10:00-05:00,4277.0,stop,-435.0,-440.0,-1.0116279069767442,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
22,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",22,impulse_pause_orderflow_continuation,2015-02-12,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-12 12:15:00-05:00,2015-02-12 12:20:00-05:00,2015-02-12 12:20:00-05:00,long,large10,2015-02-12 11:45:00-05:00,2015-02-12 12:00:00-05:00,2015-02-12 12:05:00-05:00,2015-02-12 12:10:00-05:00,24.0,4332.0,4327.75,0.2916666666666667,4332.0,2.0,4330.75,4333.5,4330.25,4332.5,41.0,121.0,0.33884297520661155,4,2,0.55,12.0,0.06,15:55:00,4332.0,2015-02-12 12:15:00-05:00,4333.5,4330.25,2015-02-12 12:20:00-05:00,2015-02-12 12:20:00-05:00,4333.0,4311.25,4365.625,21.75,1,12.5,3.0,fixed_contracts,2015-02-12 15:55:00-05:00,4342.25,eod_flatten,185.0,180.0,0.42528735632183906,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
23,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",23,impulse_pause_orderflow_continuation,2015-02-19,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-19 10:05:00-05:00,2015-02-19 10:10:00-05:00,2015-02-19 10:10:00-05:00,long,large10,2015-02-19 09:35:00-05:00,2015-02-19 09:50:00-05:00,2015-02-19 09:55:00-05:00,2015-02-19 10:00:00-05:00,37.0,4402.0,4395.0,0.32432432432432434,4402.0,3.0,4399.5,4404.25,4399.5,4402.75,71.0,131.0,0.5419847328244275,4,2,0.55,12.0,0.06,15:55:00,4402.0,2015-02-19 10:05:00-05:00,4404.25,4399.5,2015-02-19 10:10:00-05:00,2015-02-19 10:10:00-05:00,4403.0,4380.75,4436.375,22.25,1,12.75,1.5,fixed_contracts,2015-02-19 15:55:00-05:00,4409.0,eod_flatten,120.0,115.0,0.2696629213483146,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
24,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",24,impulse_pause_orderflow_continuation,2015-02-23,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-23 11:35:00-05:00,2015-02-23 11:40:00-05:00,2015-02-23 11:40:00-05:00,long,large10,2015-02-23 11:05:00-05:00,2015-02-23 11:20:00-05:00,2015-02-23 11:25:00-05:00,2015-02-23 11:30:00-05:00,14.0,4442.25,4440.0,0.21428571428571427,4442.25,1.0,4442.0,4443.0,4441.75,4442.5,42.0,42.0,1.0,4,2,0.55,12.0,0.06,15:55:00,4442.25,2015-02-23 11:35:00-05:00,4443.0,4441.75,2015-02-23 11:40:00-05:00,2015-02-23 11:40:00-05:00,4443.0,4420.75,4476.375,22.25,1,3.75,11.75,fixed_contracts,2015-02-23 15:55:00-05:00,4446.25,eod_flatten,65.0,60.0,0.14606741573033707,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
25,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",25,impulse_pause_orderflow_continuation,2015-02-24,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-24 11:10:00-05:00,2015-02-24 11:15:00-05:00,2015-02-24 11:15:00-05:00,long,large10,2015-02-24 10:40:00-05:00,2015-02-24 10:55:00-05:00,2015-02-24 11:00:00-05:00,2015-02-24 11:05:00-05:00,15.0,4448.75,4443.25,0.4,4448.75,11.0,4447.5,4452.5,4447.25,4451.5,227.0,269.0,0.8438661710037175,4,2,0.55,12.0,0.06,15:55:00,4448.75,2015-02-24 11:10:00-05:00,4452.5,4447.25,2015-02-24 11:15:00-05:00,2015-02-24 11:15:00-05:00,4451.75,4429.25,4485.5,22.5,1,4.0,16.75,fixed_contracts,2015-02-24 15:55:00-05:00,4448.5,eod_flatten,-65.0,-70.0,-0.14444444444444443,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
26,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",26,impulse_pause_orderflow_continuation,2015-02-26,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-02-26 11:05:00-05:00,2015-02-26 11:10:00-05:00,2015-02-26 11:10:00-05:00,long,large10,2015-02-26 10:35:00-05:00,2015-02-26 10:50:00-05:00,2015-02-26 10:55:00-05:00,2015-02-26 11:00:00-05:00,18.0,4453.75,4449.25,0.0,4453.75,4.0,4452.25,4455.5,4451.25,4454.75,211.0,291.0,0.7250859106529209,4,2,0.55,12.0,0.06,15:55:00,4453.75,2015-02-26 11:05:00-05:00,4455.5,4451.25,2015-02-26 11:10:00-05:00,2015-02-26 11:10:00-05:00,4455.25,4432.75,4489.0,22.5,1,8.5,15.0,fixed_contracts,2015-02-26 15:55:00-05:00,4463.25,eod_flatten,160.0,155.0,0.35555555555555557,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
27,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",27,impulse_pause_orderflow_continuation,2015-03-03,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-03-03 10:50:00-05:00,2015-03-03 10:55:00-05:00,2015-03-03 10:55:00-05:00,short,large10,2015-03-03 10:20:00-05:00,2015-03-03 10:35:00-05:00,2015-03-03 10:40:00-05:00,2015-03-03 10:45:00-05:00,31.0,4459.25,4454.75,0.5483870967741935,4454.75,8.0,4457.25,4457.5,4452.25,4452.75,-10.0,30.0,-0.3333333333333333,4,2,0.55,12.0,0.06,15:55:00,4454.75,2015-03-03 10:50:00-05:00,4457.5,4452.25,2015-03-03 10:55:00-05:00,2015-03-03 10:55:00-05:00,4452.25,4474.75,4418.5,22.5,1,19.75,10.25,fixed_contracts,2015-03-03 15:55:00-05:00,4458.5,eod_flatten,-125.0,-130.0,-0.2777777777777778,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
28,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",28,impulse_pause_orderflow_continuation,2015-03-06,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-03-06 11:05:00-05:00,2015-03-06 11:10:00-05:00,2015-03-06 11:10:00-05:00,short,large10,2015-03-06 10:35:00-05:00,2015-03-06 10:50:00-05:00,2015-03-06 10:55:00-05:00,2015-03-06 11:00:00-05:00,28.0,4444.75,4435.25,0.0,4435.25,16.0,4436.5,4437.0,4429.0,4431.25,-121.0,345.0,-0.3507246376811594,4,2,0.55,12.0,0.06,15:55:00,4435.25,2015-03-06 11:05:00-05:00,4437.0,4429.0,2015-03-06 11:10:00-05:00,2015-03-06 11:10:00-05:00,4430.75,4453.0,4397.375,22.25,1,33.5,0.75,fixed_contracts,2015-03-06 14:35:00-05:00,4397.625,target,662.5,657.5,1.4887640449438202,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
29,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",29,impulse_pause_orderflow_continuation,2015-03-10,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-03-10 10:10:00-04:00,2015-03-10 10:15:00-04:00,2015-03-10 10:15:00-04:00,short,large10,2015-03-10 09:40:00-04:00,2015-03-10 09:55:00-04:00,2015-03-10 10:00:00-04:00,2015-03-10 10:05:00-04:00,50.0,4369.75,4362.0,0.46,4362.0,15.0,4365.5,4366.0,4357.5,4358.25,-176.0,176.0,-1.0,4,2,0.55,12.0,0.06,15:55:00,4362.0,2015-03-10 10:10:00-04:00,4366.0,4357.5,2015-03-10 10:15:00-04:00,2015-03-10 10:15:00-04:00,4358.0,4380.0,4325.0,22.0,1,24.0,8.0,fixed_contracts,2015-03-10 15:55:00-04:00,4335.25,eod_flatten,455.0,450.0,1.0340909090909092,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
30,1,2011-01-03,2015-01-03,2015-01-03,2016-01-03,MAR,0.847720090271861,"{'entry.params.min_impulse_ticks': 12, 'entry.params.min_orderflow_imbalance': 0.06, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.5}",30,impulse_pause_orderflow_continuation,2015-03-11,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2015-03-11 10:30:00-04:00,2015-03-11 10:35:00-04:00,2015-03-11 10:35:00-04:00,short,large10,2015-03-11 10:00:00-04:00,2015-03-11 10:15:00-04:00,2015-03-11 10:20:00-04:00,2015-03-11 10:25:00-04:00,32.0,4332.25,4327.0,0.5,4327.0,17.0,4332.0,4335.0,4322.5,4322.75,-76.0,292.0,-0.2602739726027397,4,2,0.55,12.0,0.06,15:55:00,4327.0,2015-03-11 10:30:00-04:00,4335.0,4322.5,2015-03-11 10:35:00-04:00,2015-03-11 10:35:00-04:00,4322.25,4344.0,4289.625,21.75,1,17.75,14.5,fixed_contracts,2015-03-11 15:55:00-04:00,4307.25,eod_flatten,300.0,295.0,0.6896551724137931,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
