session_date,observation_date,equity_pc_ratio,index_pc_ratio,total_pc_ratio,equity_call_volume,equity_put_volume,index_call_volume,index_put_volume,total_call_volume,total_put_volume,equity_pc_change_1d,index_pc_change_1d,total_pc_change_1d,equity_pc_change_5d,index_pc_change_5d,total_pc_change_5d,index_minus_equity_pc,total_minus_equity_pc,equity_pc_ratio_rank_252,index_pc_ratio_rank_252,total_pc_ratio_rank_252,equity_pc_change_1d_rank_252,index_pc_change_1d_rank_252,total_pc_change_1d_rank_252,equity_pc_change_5d_rank_252,index_pc_change_5d_rank_252,total_pc_change_5d_rank_252,index_minus_equity_pc_rank_252,total_minus_equity_pc_rank_252
2023-07-24,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-07-25,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-07-26,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-07-27,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-07-28,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-07-31,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-01,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-02,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-03,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-04,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-07,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-08,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-09,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-10,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-11,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-14,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-15,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-16,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-17,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-18,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-21,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-22,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-23,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-24,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-25,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-28,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-29,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-30,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-08-31,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-01,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-05,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-06,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-07,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-08,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-11,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-12,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-13,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-14,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-15,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-18,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-19,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-20,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-21,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-22,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-25,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-26,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-27,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-28,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-09-29,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-02,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-03,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-04,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-05,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-06,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-09,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-10,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-11,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-12,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-13,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-16,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-17,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-18,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-19,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-20,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-23,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-24,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-25,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-26,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-27,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-30,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-10-31,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-11-01,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-11-02,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-11-03,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
2023-11-06,2019-10-04,0.65,1.23,1.05,916877.0,598296.0,1448501.0,1783495.0,2175006.0,2289715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.4,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127,0.501984126984127
