campaign_id,variant_id,symbol,timeframe,test_run_id,decision,passed,terminal_stage,terminal_status,failure_reason,source_config_path,effective_config_path,output_dir,dataset_id,core_status,core_expected_combinations,core_total_combinations,core_number_passing_benchmark,core_percentage_passing_benchmark,core_profitable_iterations,core_percentage_profitable_iterations,core_apex_rule_violating_iterations,core_top_net_profit,core_top_profit_factor,core_top_mar,core_top_trades_per_year,core_top_total_trades,core_top_failure_reason,limited_monkey_status,wfa_status,wfa_oos_net_profit,wfa_oos_profit_factor,wfa_oos_mar,wfa_oos_trades_per_year,wfa_oos_monte_carlo_status,mc_probability_profit_before_drawdown,mc_probability_account_breach,mc_probability_payout_eligible,fixed_config_core_trade_log
es_trend_filtered_prior_session_breakout_orderflow,all_day_signed_high_volume_trend_hold_two_sided,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_trend_filtered_prior_session_breakout_orderflow/rescue_attempts/tp_min_rr_floor_rescue_1/all_day_signed_high_volume_trend_hold_two_sided/config.yaml,backtest-campaigns/es_trend_filtered_prior_session_breakout_orderflow/all_day_signed_high_volume_trend_hold_two_sided/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_trend_filtered_prior_session_breakout_orderflow/all_day_signed_high_volume_trend_hold_two_sided/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,54,54,0,0.0,0,0.0,0,-5550.0,0.6808969383354895,-0.5705772609646735,156.00467159779768,240,min_total_net_profit,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_trend_filtered_prior_session_breakout_orderflow/all_day_signed_high_volume_trend_hold_two_sided/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_trend_filtered_prior_value_area_acceptance_orderflow,afternoon_large20_two_sided_trend_acceptance,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_trend_filtered_prior_value_area_acceptance_orderflow/rescue_attempts/tp_min_rr_floor_rescue_1/afternoon_large20_two_sided_trend_acceptance/config.yaml,backtest-campaigns/es_trend_filtered_prior_value_area_acceptance_orderflow/afternoon_large20_two_sided_trend_acceptance/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_trend_filtered_prior_value_area_acceptance_orderflow/afternoon_large20_two_sided_trend_acceptance/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,54,54,0,0.0,0,0.0,0,-3787.5,0.8378291586384072,-0.59096990858714,130.4302541847489,200,min_total_net_profit,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_trend_filtered_prior_value_area_acceptance_orderflow/afternoon_large20_two_sided_trend_acceptance/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_trend_orderflow_prior_day_stop_reclaim,late_morning_signed_two_sided_trend_absorption_1230,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.018518518518518517 expected {'min': 0.7},campaigns/es_trend_orderflow_prior_day_stop_reclaim/rescue_attempts/tp_min_rr_floor_rescue_1/late_morning_signed_two_sided_trend_absorption_1230/config.yaml,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/late_morning_signed_two_sided_trend_absorption_1230/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/late_morning_signed_two_sided_trend_absorption_1230/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,54,54,0,0.0,1,0.018518518518518517,0,123.75,1.0504587155963303,0.05095059029019601,16.60052603892688,24,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/late_morning_signed_two_sided_trend_absorption_1230/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_turn_of_month_seasonality,classic_turn_window_1000_long,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_turn_of_month_seasonality/rescue_attempts/tp_min_rr_floor_rescue_1/classic_turn_window_1000_long/config.yaml,backtest-campaigns/es_turn_of_month_seasonality/classic_turn_window_1000_long/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_turn_of_month_seasonality/classic_turn_window_1000_long/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,81,81,0,0.0,0,0.0,0,-1183.75,0.9039748529709998,-0.28424967798073053,51.428635899235935,78,min_total_net_profit,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_turn_of_month_seasonality/classic_turn_window_1000_long/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_turn_of_year_effect,santa_window_midday_long_1200,ES,1m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_turn_of_year_effect/rescue_attempts/tp_min_rr_floor_rescue_1/santa_window_midday_long_1200/config.yaml,backtest-campaigns/es_turn_of_year_effect/santa_window_midday_long_1200/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_turn_of_year_effect/santa_window_midday_long_1200/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,9,9,0,0.0,0,0.0,0,-122.5,0.6573426573426573,-10.310723652230717,212.97622490889106,7,min_total_net_profit;preferred_min_total_trades,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_turn_of_year_effect/santa_window_midday_long_1200/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_usdjpy_safe_haven_spillover,weak_yen_long_1200,ES,1m,tp_min_rr_rescue1,FAIL,False,limited_monkey_test,failed,limited_monkey_test failed: summary.core_beats_monkey_net_profit_rate=0.84 expected {'min': 0.9},campaigns/es_usdjpy_safe_haven_spillover/rescue_attempts/tp_min_rr_floor_rescue_1/weak_yen_long_1200/config.yaml,backtest-campaigns/es_usdjpy_safe_haven_spillover/weak_yen_long_1200/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_usdjpy_safe_haven_spillover/weak_yen_long_1200/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,passed,18,18,0,0.0,18,1.0,0,1607.5,1.3466307277628031,0.9388285453611745,44.1085709336424,61,min_trades_per_year;preferred_min_total_trades,failed,skipped,,,,,skipped,,,,backtest-campaigns/es_usdjpy_safe_haven_spillover/weak_yen_long_1200/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_variance_ratio_orderflow_regime,midday_low_vr_large10_reversion_1430,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_variance_ratio_orderflow_regime/rescue_attempts/tp_min_rr_floor_rescue_1/midday_low_vr_large10_reversion_1430/config.yaml,backtest-campaigns/es_variance_ratio_orderflow_regime/midday_low_vr_large10_reversion_1430/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_variance_ratio_orderflow_regime/midday_low_vr_large10_reversion_1430/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,81,81,0,0.0,0,0.0,0,-9519.375,0.721655701754386,-0.6572972626515813,202.7572095781748,312,min_total_net_profit;max_consecutive_losses,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_variance_ratio_orderflow_regime/midday_low_vr_large10_reversion_1430/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_variance_risk_premium_intraday,high_vrp_open_long_1000,ES,1m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_variance_risk_premium_intraday/rescue_attempts/tp_min_rr_floor_rescue_1/high_vrp_open_long_1000/config.yaml,backtest-campaigns/es_variance_risk_premium_intraday/high_vrp_open_long_1000/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_variance_risk_premium_intraday/high_vrp_open_long_1000/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,18,18,0,0.0,0,0.0,0,-202.5,0.981645139360979,-0.07154598060232809,94.75099256668125,103,min_total_net_profit,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_variance_risk_premium_intraday/high_vrp_open_long_1000/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_vix_expiration_pressure,post_vix_settlement_next_session_long_1000,ES,1m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_vix_expiration_pressure/rescue_attempts/tp_min_rr_floor_rescue_1/post_vix_settlement_next_session_long_1000/config.yaml,backtest-campaigns/es_vix_expiration_pressure/post_vix_settlement_next_session_long_1000/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_vix_expiration_pressure/post_vix_settlement_next_session_long_1000/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,12,12,0,0.0,0,0.0,0,-160.0,0.9337474120082816,-0.06453608548710281,11.821591712886145,17,min_total_net_profit,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_vix_expiration_pressure/post_vix_settlement_next_session_long_1000/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_vix_term_structure_orderflow_pullback,front_stress_large10_vwap_reject_short_1500,ES,1m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.018518518518518517 expected {'min': 0.7},campaigns/es_vix_term_structure_orderflow_pullback/rescue_attempts/tp_min_rr_floor_rescue_1/front_stress_large10_vwap_reject_short_1500/config.yaml,backtest-campaigns/es_vix_term_structure_orderflow_pullback/front_stress_large10_vwap_reject_short_1500/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_vix_term_structure_orderflow_pullback/front_stress_large10_vwap_reject_short_1500/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,54,54,0,0.0,1,0.018518518518518517,0,115.625,1.0346441947565543,0.08225677092672974,38.28504876983549,50,min_trades_per_year;max_consecutive_losses;preferred_min_total_trades;max_best_day_concentration,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_vix_term_structure_orderflow_pullback/front_stress_large10_vwap_reject_short_1500/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_volatility_managed_intraday_premium,low_5d_abs_move_lunch_long_1200,ES,1m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_volatility_managed_intraday_premium/rescue_attempts/tp_min_rr_floor_rescue_1/low_5d_abs_move_lunch_long_1200/config.yaml,backtest-campaigns/es_volatility_managed_intraday_premium/low_5d_abs_move_lunch_long_1200/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_volatility_managed_intraday_premium/low_5d_abs_move_lunch_long_1200/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,18,18,0,0.0,0,0.0,0,-525.0,0.8390804597701149,-0.5477346089086081,53.4926708958924,40,min_total_net_profit;preferred_min_total_trades,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_volatility_managed_intraday_premium/low_5d_abs_move_lunch_long_1200/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_volume_shock_liquidity_reversal,midday_symmetric_shock_reversion,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.018518518518518517 expected {'min': 0.7},campaigns/es_volume_shock_liquidity_reversal/rescue_attempts/tp_min_rr_floor_rescue_1/midday_symmetric_shock_reversion/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/midday_symmetric_shock_reversion/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/midday_symmetric_shock_reversion/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,54,54,0,0.0,1,0.018518518518518517,0,902.5,1.2013385387618516,0.6366840929213737,25.64154187721113,37,min_trades_per_year;preferred_min_total_trades;max_best_day_concentration,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_volume_shock_liquidity_reversal/midday_symmetric_shock_reversion/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_vpin_toxicity_continuation,slow_bucket_toxicity_long_1330,ES,5m,tp_min_rr_rescue1,FAIL,False,walk_forward_analysis,failed,walk_forward_analysis failed: summary.early_exit=True expected {'equals': False}; stitched_oos_metrics.profit_factor=0.0 expected {'min': 1.2}; stitched_oos_metrics.mar=0.0 expected {'min': 0.4}; stitched_oos_metrics.trades_per_year=0.0 expected {'min': 50},campaigns/es_vpin_toxicity_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/slow_bucket_toxicity_long_1330/config.yaml,backtest-campaigns/es_vpin_toxicity_continuation/slow_bucket_toxicity_long_1330/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_vpin_toxicity_continuation/slow_bucket_toxicity_long_1330/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,passed,54,54,0,0.0,52,0.9629629629629629,0,2752.5,1.8210290827740492,1.6395022029971105,34.34172311826269,52,min_trades_per_year;preferred_min_total_trades,passed,failed,0.0,0.0,0.0,0.0,skipped,,,,backtest-campaigns/es_vpin_toxicity_continuation/slow_bucket_toxicity_long_1330/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_vvix_tail_risk_intraday,high_vvix_short_1000,ES,1m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_vvix_tail_risk_intraday/rescue_attempts/tp_min_rr_floor_rescue_1/high_vvix_short_1000/config.yaml,backtest-campaigns/es_vvix_tail_risk_intraday/high_vvix_short_1000/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_vvix_tail_risk_intraday/high_vvix_short_1000/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,18,18,0,0.0,0,0.0,0,-1745.0,0.8904582548650345,-0.41047803938126515,121.2156004148378,154,min_total_net_profit,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_vvix_tail_risk_intraday/high_vvix_short_1000/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_vwap_deviation_orderflow_reversion,afternoon_signed_counterflow_1530,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_vwap_deviation_orderflow_reversion/rescue_attempts/tp_min_rr_floor_rescue_1/afternoon_signed_counterflow_1530/config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/afternoon_signed_counterflow_1530/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_vwap_deviation_orderflow_reversion/afternoon_signed_counterflow_1530/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,27,27,0,0.0,0,0.0,0,-4445.0,0.5964593735814798,-0.5500090471511596,90.65520897271358,139,min_total_net_profit;max_consecutive_losses,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_vwap_deviation_orderflow_reversion/afternoon_signed_counterflow_1530/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_vwap_orderflow_pullback_continuation,midday_large20_trend_reclaim_two_sided,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_vwap_orderflow_pullback_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/midday_large20_trend_reclaim_two_sided/config.yaml,backtest-campaigns/es_vwap_orderflow_pullback_continuation/midday_large20_trend_reclaim_two_sided/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_vwap_orderflow_pullback_continuation/midday_large20_trend_reclaim_two_sided/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,54,54,0,0.0,0,0.0,0,-1748.75,0.8235813366960908,-0.4771941794572326,52.82916576247016,81,min_total_net_profit;max_consecutive_losses,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_vwap_orderflow_pullback_continuation/midday_large20_trend_reclaim_two_sided/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_vwap_pullback_continuation,midday_trend_reclaim_two_sided,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.2777777777777778 expected {'min': 0.7},campaigns/es_vwap_pullback_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/midday_trend_reclaim_two_sided/config.yaml,backtest-campaigns/es_vwap_pullback_continuation/midday_trend_reclaim_two_sided/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_vwap_pullback_continuation/midday_trend_reclaim_two_sided/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,54,54,0,0.0,15,0.2777777777777778,0,3238.75,1.552216538789429,2.980791890941955,45.09284609978918,61,min_trades_per_year;preferred_min_total_trades,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_vwap_pullback_continuation/midday_trend_reclaim_two_sided/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
es_wide_range_orderflow_continuation,midday_large10_range_expansion_twosided,ES,5m,tp_min_rr_rescue1,FAIL,False,limited_core_grid_test,failed,limited_core_grid_test failed: summary.percentage_profitable_iterations=0.0 expected {'min': 0.7},campaigns/es_wide_range_orderflow_continuation/rescue_attempts/tp_min_rr_floor_rescue_1/midday_large10_range_expansion_twosided/config.yaml,backtest-campaigns/es_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/ES/tp_min_rr_rescue1/effective_config.yaml,backtest-campaigns/es_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/ES/tp_min_rr_rescue1,es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny,failed,54,54,0,0.0,0,0.0,0,-1951.25,0.9155394437831403,-0.32050884501333987,107.74839640494912,164,min_total_net_profit,skipped,skipped,,,,,skipped,,,,backtest-campaigns/es_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/ES/tp_min_rr_rescue1/limited_core_grid_test/fixed_config_core_trade_log.csv
