trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,spx_0dte_signal_timestamp,spx_0dte_session_date,spx_0dte_weekday,spx_0dte_weekday_name,spx_0dte_calendar_bucket,spx_0dte_trigger_mode,spx_0dte_direction,spx_0dte_session_open,spx_0dte_signal_close,spx_0dte_open_to_signal_ticks,spx_0dte_min_abs_move_ticks,spx_0dte_exclude_standard_monthly,spx_0dte_is_standard_monthly,spx_0dte_is_quarterly_month,signal_flatten_time,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
101,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",5,spx_0dte_expiration_pressure,2024-01-30,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-30 14:30:00-05:00,2024-01-30,1,Tuesday,full_week,continue_move,short,17661.75,17583.5,-313.0,256.0,True,False,False,15:55:00,2024-01-30 14:30:00-05:00,17583.5,17654.0,17442.5,70.5,1,7.25,25.0,fixed_contracts,2024-01-30 15:55:00-05:00,17582.0,eod_flatten,30.0,25.0,0.02127659574468085,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
102,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",6,spx_0dte_expiration_pressure,2024-01-31,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-31 14:30:00-05:00,2024-01-31,2,Wednesday,full_week,continue_move,short,17400.0,17330.75,-277.0,256.0,True,False,False,15:55:00,2024-01-31 14:30:00-05:00,17332.0,17401.5,17193.0,69.5,1,15.0,103.5,fixed_contracts,2024-01-31 14:39:00-05:00,17401.75,stop,-1395.0,-1400.0,-1.0035971223021583,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
103,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",7,spx_0dte_expiration_pressure,2024-02-01,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-02-01 14:30:00-05:00,2024-02-01,3,Thursday,full_week,continue_move,long,17306.5,17395.5,356.0,256.0,True,False,False,15:55:00,2024-02-01 14:30:00-05:00,17395.75,17326.0,17535.25,69.75,1,57.5,14.75,fixed_contracts,2024-02-01 15:55:00-05:00,17416.5,eod_flatten,415.0,410.0,0.2974910394265233,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
104,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",8,spx_0dte_expiration_pressure,2024-02-02,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-02-02 14:30:00-05:00,2024-02-02,4,Friday,full_week,continue_move,long,17507.75,17748.0,961.0,256.0,True,False,False,15:55:00,2024-02-02 14:30:00-05:00,17748.5,17677.5,17890.5,71.0,1,27.0,13.75,fixed_contracts,2024-02-02 15:55:00-05:00,17763.25,eod_flatten,295.0,290.0,0.20774647887323944,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
105,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",9,spx_0dte_expiration_pressure,2024-02-06,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-02-06 14:30:00-05:00,2024-02-06,1,Tuesday,full_week,continue_move,short,17741.0,17594.5,-586.0,256.0,True,False,False,15:55:00,2024-02-06 14:30:00-05:00,17594.25,17664.75,17453.25,70.5,1,4.75,59.0,fixed_contracts,2024-02-06 15:55:00-05:00,17635.0,eod_flatten,-815.0,-820.0,-0.5780141843971631,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
106,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",10,spx_0dte_expiration_pressure,2024-02-07,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-02-07 14:30:00-05:00,2024-02-07,2,Wednesday,full_week,continue_move,long,17773.5,17840.5,268.0,256.0,True,False,False,15:55:00,2024-02-07 14:30:00-05:00,17841.5,17770.0,17984.5,71.5,1,24.75,10.0,fixed_contracts,2024-02-07 15:55:00-05:00,17835.0,eod_flatten,-130.0,-135.0,-0.09090909090909091,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
107,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",11,spx_0dte_expiration_pressure,2024-02-09,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-02-09 14:30:00-05:00,2024-02-09,4,Friday,full_week,continue_move,long,17909.0,18051.0,568.0,256.0,True,False,False,15:55:00,2024-02-09 14:30:00-05:00,18051.5,17979.25,18196.0,72.25,1,19.5,20.75,fixed_contracts,2024-02-09 15:55:00-05:00,18035.5,eod_flatten,-320.0,-325.0,-0.22145328719723184,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
108,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",12,spx_0dte_expiration_pressure,2024-02-20,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-02-20 14:30:00-05:00,2024-02-20,1,Tuesday,full_week,continue_move,short,17661.25,17540.5,-483.0,256.0,True,False,False,15:55:00,2024-02-20 14:30:00-05:00,17540.75,17611.0,17400.25,70.25,1,17.0,56.75,fixed_contracts,2024-02-20 15:55:00-05:00,17587.0,eod_flatten,-925.0,-930.0,-0.6583629893238434,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
109,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",13,spx_0dte_expiration_pressure,2024-02-21,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-02-21 14:30:00-05:00,2024-02-21,2,Wednesday,full_week,continue_move,short,17494.75,17411.0,-335.0,256.0,True,False,False,15:55:00,2024-02-21 14:30:00-05:00,17411.0,17480.75,17271.5,69.75,1,38.25,77.75,fixed_contracts,2024-02-21 15:37:00-05:00,17481.0,stop,-1400.0,-1405.0,-1.003584229390681,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
110,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",14,spx_0dte_expiration_pressure,2024-02-22,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-02-22 14:30:00-05:00,2024-02-22,3,Thursday,full_week,continue_move,long,17896.0,18085.5,758.0,256.0,True,False,False,15:55:00,2024-02-22 14:30:00-05:00,18085.75,18013.25,18230.75,72.5,1,1.25,50.75,fixed_contracts,2024-02-22 15:55:00-05:00,18059.0,eod_flatten,-535.0,-540.0,-0.3689655172413793,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
111,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",15,spx_0dte_expiration_pressure,2024-02-23,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-02-23 14:30:00-05:00,2024-02-23,4,Friday,full_week,continue_move,short,18105.5,17996.5,-436.0,256.0,True,False,False,15:55:00,2024-02-23 14:30:00-05:00,17996.25,18068.25,17852.25,72.0,1,32.5,28.25,fixed_contracts,2024-02-23 15:55:00-05:00,18008.25,eod_flatten,-240.0,-245.0,-0.16666666666666666,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
112,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",16,spx_0dte_expiration_pressure,2024-03-01,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-01 14:30:00-05:00,2024-03-01,4,Friday,full_week,continue_move,long,18096.5,18367.75,1085.0,256.0,True,False,False,15:55:00,2024-03-01 14:30:00-05:00,18368.25,18294.75,18515.25,73.5,1,4.5,46.5,fixed_contracts,2024-03-01 15:55:00-05:00,18336.25,eod_flatten,-640.0,-645.0,-0.43537414965986393,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
113,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",17,spx_0dte_expiration_pressure,2024-03-05,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-05 14:30:00-05:00,2024-03-05,1,Tuesday,full_week,continue_move,short,18133.75,17893.75,-960.0,256.0,True,False,False,15:55:00,2024-03-05 14:30:00-05:00,17893.25,17965.0,17749.75,71.75,1,60.75,18.5,fixed_contracts,2024-03-05 15:55:00-05:00,17910.25,eod_flatten,-340.0,-345.0,-0.23693379790940766,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
114,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",18,spx_0dte_expiration_pressure,2024-03-07,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-07 14:30:00-05:00,2024-03-07,3,Thursday,full_week,continue_move,long,18182.25,18340.25,632.0,256.0,True,False,False,15:55:00,2024-03-07 14:30:00-05:00,18341.25,18267.75,18488.25,73.5,1,15.25,52.75,fixed_contracts,2024-03-07 15:55:00-05:00,18331.5,eod_flatten,-195.0,-200.0,-0.1326530612244898,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
115,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",19,spx_0dte_expiration_pressure,2024-03-08,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-08 14:30:00-05:00,2024-03-08,4,Friday,full_week,continue_move,short,18318.0,18115.0,-812.0,256.0,True,False,False,15:55:00,2024-03-08 14:30:00-05:00,18115.0,18187.5,17970.0,72.5,1,74.5,60.5,fixed_contracts,2024-03-08 15:55:00-05:00,18067.25,eod_flatten,955.0,950.0,0.6586206896551724,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
116,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",1,spx_0dte_expiration_pressure,2024-03-12,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-12 14:30:00-04:00,2024-03-12,1,Tuesday,full_week,continue_move,long,18311.5,18444.25,531.0,256.0,True,False,False,15:55:00,2024-03-12 14:30:00-04:00,18444.5,18370.5,18592.5,74.0,1,42.5,35.5,fixed_contracts,2024-03-12 15:55:00-04:00,18479.75,eod_flatten,705.0,700.0,0.47635135135135137,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
117,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",2,spx_0dte_expiration_pressure,2024-03-14,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-14 14:30:00-04:00,2024-03-14,3,Thursday,full_week,continue_move,short,18375.25,18300.0,-301.0,256.0,True,False,False,15:55:00,2024-03-14 14:30:00-04:00,18300.0,18373.25,18153.5,73.25,1,138.75,10.75,fixed_contracts,2024-03-14 15:55:00-04:00,18258.5,eod_flatten,830.0,825.0,0.5665529010238908,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
118,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",3,spx_0dte_expiration_pressure,2024-03-19,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-19 14:30:00-04:00,2024-03-19,1,Tuesday,full_week,continue_move,long,18143.25,18269.0,503.0,256.0,True,False,False,15:55:00,2024-03-19 14:30:00-04:00,18269.0,18195.75,18415.5,73.25,1,20.25,52.5,fixed_contracts,2024-03-19 15:55:00-04:00,18278.75,eod_flatten,195.0,190.0,0.13310580204778158,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
119,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",4,spx_0dte_expiration_pressure,2024-03-21,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-21 14:30:00-04:00,2024-03-21,3,Thursday,full_week,continue_move,short,18687.5,18616.25,-285.0,256.0,True,False,False,15:55:00,2024-03-21 14:30:00-04:00,18616.25,18690.75,18467.25,74.5,1,63.75,0.5,fixed_contracts,2024-03-21 15:55:00-04:00,18574.75,eod_flatten,830.0,825.0,0.5570469798657718,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
120,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",5,spx_0dte_expiration_pressure,2024-03-22,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-22 14:30:00-04:00,2024-03-22,4,Friday,full_week,continue_move,long,18537.5,18609.25,287.0,256.0,True,False,False,15:55:00,2024-03-22 14:30:00-04:00,18610.25,18535.75,18759.25,74.5,1,2.0,63.25,fixed_contracts,2024-03-22 15:55:00-04:00,18597.0,eod_flatten,-265.0,-270.0,-0.17785234899328858,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
121,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",6,spx_0dte_expiration_pressure,2024-03-25,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-25 14:30:00-04:00,2024-03-25,0,Monday,full_week,continue_move,long,18459.25,18558.75,398.0,256.0,True,False,False,15:55:00,2024-03-25 14:30:00-04:00,18559.25,18485.0,18707.75,74.25,1,12.5,45.0,fixed_contracts,2024-03-25 15:55:00-04:00,18518.5,eod_flatten,-815.0,-820.0,-0.5488215488215489,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
122,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",7,spx_0dte_expiration_pressure,2024-03-27,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-03-27 14:30:00-04:00,2024-03-27,2,Wednesday,full_week,continue_move,short,18566.5,18454.75,-447.0,256.0,True,False,False,15:55:00,2024-03-27 14:30:00-04:00,18454.5,18528.5,18306.5,74.0,1,57.5,48.0,fixed_contracts,2024-03-27 15:55:00-04:00,18500.75,eod_flatten,-925.0,-930.0,-0.625,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
123,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",8,spx_0dte_expiration_pressure,2024-04-03,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-03 14:30:00-04:00,2024-04-03,2,Wednesday,full_week,continue_move,long,18240.5,18408.5,672.0,256.0,True,False,False,15:55:00,2024-04-03 14:30:00-04:00,18408.5,18334.75,18556.0,73.75,1,18.0,105.5,fixed_contracts,2024-04-03 15:15:00-04:00,18334.5,stop,-1480.0,-1485.0,-1.0033898305084745,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
124,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",9,spx_0dte_expiration_pressure,2024-04-04,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-04 14:30:00-04:00,2024-04-04,3,Thursday,full_week,continue_move,short,18541.25,18334.0,-829.0,256.0,True,False,False,15:55:00,2024-04-04 14:30:00-04:00,18333.5,18407.0,18186.5,73.5,1,149.25,0.75,fixed_contracts,2024-04-04 15:00:00-04:00,18186.75,target,2935.0,2930.0,1.9965986394557824,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
125,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",10,spx_0dte_expiration_pressure,2024-04-05,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-05 14:30:00-04:00,2024-04-05,4,Friday,full_week,continue_move,long,18138.0,18279.75,567.0,256.0,True,False,False,15:55:00,2024-04-05 14:30:00-04:00,18280.5,18207.25,18427.0,73.25,1,47.5,25.0,fixed_contracts,2024-04-05 15:55:00-04:00,18325.5,eod_flatten,900.0,895.0,0.6143344709897611,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
126,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",11,spx_0dte_expiration_pressure,2024-04-09,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-09 14:30:00-04:00,2024-04-09,1,Tuesday,full_week,continue_move,short,18391.25,18260.25,-524.0,256.0,True,False,False,15:55:00,2024-04-09 14:30:00-04:00,18259.5,18332.75,18113.0,73.25,1,44.0,74.25,fixed_contracts,2024-04-09 15:30:00-04:00,18333.0,stop,-1470.0,-1475.0,-1.0034129692832765,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
127,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",12,spx_0dte_expiration_pressure,2024-04-11,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-11 14:30:00-04:00,2024-04-11,3,Thursday,full_week,continue_move,long,18265.25,18498.0,931.0,256.0,True,False,False,15:55:00,2024-04-11 14:30:00-04:00,18498.5,18424.5,18646.5,74.0,1,20.25,21.25,fixed_contracts,2024-04-11 15:55:00-04:00,18492.5,eod_flatten,-120.0,-125.0,-0.08108108108108109,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
128,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",13,spx_0dte_expiration_pressure,2024-04-12,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-12 14:30:00-04:00,2024-04-12,4,Friday,full_week,continue_move,short,18297.0,18168.5,-514.0,256.0,True,False,False,15:55:00,2024-04-12 14:30:00-04:00,18168.25,18241.0,18022.75,72.75,1,48.0,30.25,fixed_contracts,2024-04-12 15:55:00-04:00,18170.5,eod_flatten,-45.0,-50.0,-0.030927835051546393,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
129,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",14,spx_0dte_expiration_pressure,2024-04-15,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-15 14:30:00-04:00,2024-04-15,0,Monday,full_week,continue_move,short,18335.75,17892.5,-1773.0,256.0,True,False,False,15:55:00,2024-04-15 14:30:00-04:00,17892.25,17964.0,17748.75,71.75,1,50.75,46.25,fixed_contracts,2024-04-15 15:55:00-04:00,17889.25,eod_flatten,60.0,55.0,0.041811846689895474,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
130,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",15,spx_0dte_expiration_pressure,2024-04-17,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-17 14:30:00-04:00,2024-04-17,2,Wednesday,full_week,continue_move,short,17957.25,17710.0,-989.0,256.0,True,False,False,15:55:00,2024-04-17 14:30:00-04:00,17710.25,17781.25,17568.25,71.0,1,24.25,81.0,fixed_contracts,2024-04-17 14:44:00-04:00,17781.5,stop,-1425.0,-1430.0,-1.0035211267605635,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
131,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",16,spx_0dte_expiration_pressure,2024-04-18,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-18 14:30:00-04:00,2024-04-18,3,Thursday,full_week,continue_move,short,17673.5,17562.5,-444.0,256.0,True,False,False,15:55:00,2024-04-18 14:30:00-04:00,17562.5,17632.75,17422.0,70.25,1,39.5,30.5,fixed_contracts,2024-04-18 15:55:00-04:00,17537.75,eod_flatten,495.0,490.0,0.35231316725978645,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
132,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",17,spx_0dte_expiration_pressure,2024-04-22,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-22 14:30:00-04:00,2024-04-22,0,Monday,full_week,continue_move,long,17288.75,17428.5,559.0,256.0,True,False,False,15:55:00,2024-04-22 14:30:00-04:00,17429.25,17359.5,17568.75,69.75,1,18.75,77.25,fixed_contracts,2024-04-22 15:34:00-04:00,17359.25,stop,-1400.0,-1405.0,-1.003584229390681,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
133,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",18,spx_0dte_expiration_pressure,2024-04-23,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-23 14:30:00-04:00,2024-04-23,1,Tuesday,full_week,continue_move,long,17428.75,17647.75,876.0,256.0,True,False,False,15:55:00,2024-04-23 14:30:00-04:00,17648.5,17577.75,17790.0,70.75,1,8.75,45.75,fixed_contracts,2024-04-23 15:55:00-04:00,17608.75,eod_flatten,-795.0,-800.0,-0.5618374558303887,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
134,6,2023-03-11,2024-03-11,2024-03-11,2024-05-11,MAR,0.5221092248453292,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",19,spx_0dte_expiration_pressure,2024-04-24,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-04-24 14:30:00-04:00,2024-04-24,2,Wednesday,full_week,continue_move,short,17731.0,17637.25,-375.0,256.0,True,False,False,15:55:00,2024-04-24 14:30:00-04:00,17637.5,17708.25,17496.0,70.75,1,31.25,49.25,fixed_contracts,2024-04-24 15:55:00-04:00,17667.25,eod_flatten,-595.0,-600.0,-0.4204946996466431,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
