sha256,size_bytes,reference_count,canonical_source_path,reclaimable_bytes
debcec63d2aa98a0a6f4cc0bcab93e1feb46340d6a80d89d0583de0de41f72a1,37,1,research/evidence/runs/nq_cboe_implied_correlation_intraday/high_cor3m_short_1000/NQ/run1/run_uid.txt,0
debf08d3d8256c55907796a37e920fac97f76c6fc14bc04a4b3686a33aea48e6,7730,1,research/evidence/runs/nq_vvix_tail_risk_intraday/high_vvix_vix_ratio_short_1330/NQ/run1/source_config.yaml,0
debfffec2481271c5ea6034bd683d0637588c1e0f766671868eb69f980dad5f5,37,1,research/evidence/runs/es_high_semivariance_mes_trend_pullback_crowding/midday60_notional_high_downside_window_1430/ES/run1/run_uid.txt,0
dec32274e4999d9e2bf5115ae597f1965d084c2803b31d42d5c8eaacd5730880,2657,1,research/evidence/runs/es_opening_range_nq_orderflow_breakout/or60_nq60_signed_breakout_1300/ES/rescue1/run_manifest.json,0
deca89c6e4bf9aa40eb363f81013e72057cb6f9b558a4758192e84d4aec557d1,28991,2,research/evidence/runs/es_prior_session_level_breakout_continuation/morning_prior_low_breakout_short/ES/rescue1/campaign_test_summary.json,28991
decfdd0126113162b391c9124c563cdeb80c10512a6e49504a80eb81c05bda03,5157,1,research/evidence/runs/es_aqr_bab_factor_state/low_bab_21d_rebound_long_1000/ES/run1/source_config.yaml,0
ded1bd48e29bfc60aa975b533cd673a9759d0152387561bb7b243435cd3013c1,12049,1,research/evidence/runs/es_prior_session_benchmark_orderflow_reaction/prior_open_morning_signed_reclaim_reversion_1130/ES/rescue1/effective_config.yaml,0
ded46bd3288018351df01eaadd04dcb3ccbaa5344e65f3c706c4b96727e55bf9,2383,1,research/evidence/runs/es_intraday_periodicity_persistence/afternoon_1330_slot_persistence/ES/run1/run_manifest.json,0
ded7d71c0d8a84497ed35f7a2a020fbfbe8ed92903c0bec21210acf918e78349,2582,1,research/evidence/runs/es_vwap_deviation_orderflow_reversion/morning_large10_counterflow_1200/ES/rescue1/run_manifest.json,0
dedab2a43033cddaf360ccda45b8fae25ed780d29297fc0ae80dcb8d4192343d,6958,1,research/evidence/runs/nq_inflation_pressure_state/core_cpi_accel_short_1200/NQ/run1/source_config.yaml,0
dedcff17249fd67ef7da6353180ecd4c2d03f543aabc133cba793d439b198747,3536,1,research/evidence/runs/es_trend_filtered_mes_participation_crowding/morning_trade_trend_pullback_reversal_1030/ES/stop_widen_rescue1/wfa_oos_monte_carlo/stage_result.json,0
dede6102a9ef1cfd854a504f37adcad902b36ed9a498af5ea42f6e947b59274e,8201,1,research/evidence/runs/es_chicagofed_cfnai_activity_pullback/production_income_weak_pullback_long_1100/ES/rescue1/source_config.yaml,0
dedf4c617abad3a537c686e77021d2efc00ecffcac00a3c45b1a4d520fe9c9ff,37,1,research/evidence/runs/nq_fiscal_deficit_treasury_supply_state/high_deficit_3m_short_1000/NQ/run1/run_uid.txt,0
dee3aedb84a3e20fa4ec278d1c75968c196c23efeae7d0756c8f906054d2611a,8214,1,research/evidence/runs/es_mes_participation_crowding_reversion/afternoon_trade_up_reversal_short_1400/ES/tp_min_rr_rescue1/source_config.yaml,0
dee3d4059ae6887df4b53f8f9fe4191a58916bd850a4e0ec8e9a9ec29fc79917,12146,1,research/evidence/runs/es_opening_range_retest_orderflow/or60_large20_aligned_retest_1230/ES/tp_min_rr_rescue1/effective_config.yaml,0
deec68c3fca24a95a113011b7bd44bd3249cf717258137350c75fd2378b85eb4,12882,1,research/evidence/runs/es_oil_price_shock_spillover/wti_up_risk_off_short_1030/ES/rescue1/limited_core_grid_test/stage_result.json,0
def271359bb56f8deee96b615f847ec2ca295ba0abd22969acfe537d856208fd,37,1,research/evidence/runs/nq_volatility_managed_intraday_premium/low_20d_vol_open_long_1000/NQ/run1/run_uid.txt,0
def53c9ee00e54d429c7a01233f54279eba78bc6f68a9093f47b24c4e7e08817,18044,2,research/evidence/runs/es_overnight_return_late_day_momentum/positive_overnight_long_1530/ES/rescue1/campaign_test_summary.json,18044
def6a59d1802cf38369d10567bfdfd41492b03a532ba772983abbea7f776a429,2510,1,research/evidence/runs/es_cboe_vxn_vix_dispersion_intraday/high_vxn_vix_ratio_short_1000/ES/run1/run_manifest.json,0
defa1d03bf4d9bfa6a58d55251a3a1e373e9c9f511ed0c90ca8c7afc68e6b5fa,8553,1,research/evidence/runs/es_trade_fragmentation_liquidity_reversion/morning_15m_fragmented_up_fade_short/ES/stop_widen_rescue1/source_config.yaml,0
defe58f2e19bfe4617cdfffc1cf8fbbd11d5bf6a09a6da10d01d62a1bf40f08e,9523,1,research/evidence/runs/es_trend_filtered_mes_participation_crowding/morning_trade_trend_pullback_reversal_1030/ES/run1/limited_monkey_test/stage_result.json,0
defea8cfff05a2d12b017e545e92437a402ea33853e0562ac412ed8f8b1e7210,18512,2,research/evidence/runs/es_prior_day_stop_run_reclaim/full_session_two_sided_reclaim/ES/rescue1/campaign_test_summary.json,18512
deff2c70d7cf75908881c55356281c534dfd68a2e8addada8d4df4be7c5ed47b,14020,1,research/evidence/runs/es_vwap_orderflow_pullback_continuation/morning_large20_trend_reclaim_two_sided/ES/rescue1/limited_core_grid_test/stage_result.json,0
df08b1d1d707bd706fef5811b0360167b365c1b8c5afe9f284899dd9fe11a79f,95984,2,research/evidence/runs/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_downside20_trade_morning_1030/ES/run1/campaign_test_summary.json,95984
df0b380c39e2d236732d518e93d78f9aeab26f245f65e3bd57f92eca5e4257bc,37,1,research/evidence/runs/es_fomc_pre_announcement_drift/decision_day_open_long_1000/ES/run1/run_uid.txt,0
df116ad529fbb0c3f9e49862ac703581ed801802eae7b24883fbefca959cbb26,25721,1,research/evidence/runs/es_treasury_rate_orderflow_confirmation/twoy_1d_signed_rate_confirmation_1530/ES/rescue1/limited_core_grid_test/stage_result.json,0
df1769939d45e5bf5d24d17e6e6e3e651e9edc740b8432b9497580131287ff5a,13481,1,research/evidence/runs/es_overnight_return_late_day_momentum/opening_reversal_confirmed_1530/ES/run1/limited_core_grid_test/stage_result.json,0
df1a324342e6f1c166b3bb240d1f35b32b9df9d43b53fdce5dd13abb251df0c5,9767,1,research/evidence/runs/nq_fomc_pre_announcement_drift/decision_day_momentum_confirmed_long_1130/NQ/run1/effective_config.yaml,0
df1b108fa1c8c77bf3e7025b6d0f4c5ad601c6398e4a6964bde49f8e416c3a5d,6960,1,research/evidence/runs/nq_treasury_term_premium_state/falling_21d_term_premium_rebound_long_1200/NQ/run1/source_config.yaml,0
df20ec90524e4e8844b470140cfd1b32c91f36ef52398efb36ec2ee0a906c765,37,1,research/evidence/runs/es_trend_filtered_prior_session_breakout_orderflow/all_day_signed_trend_hold_two_sided/ES/run1/run_uid.txt,0
df2510e4380d68ac25ec2de5a9df431e8fe6261f5f31a3f1beb156c53565f06e,6897,1,research/evidence/runs/es_vwap_orderflow_pullback_continuation/morning_large20_trend_reclaim_two_sided/ES/run1/source_config.yaml,0
df28d73a6d713919d64744c330eec1df3765d0b6efe4186ff27d29403490960d,8270,1,research/evidence/runs/nq_btc_crypto_risk_sentiment/btc_volatility_riskoff_short_1330/NQ/run1/effective_config.yaml,0
df2953073a14acd11bd15c503b84cb37f7434ac31f8174be475c6887bdd5d32f,25250,2,research/evidence/runs/es_trend_filtered_prior_session_breakout_orderflow/all_day_large10_trend_hold_two_sided/ES/rescue1/campaign_test_summary.json,25250
df2a3074bd9d5b3e76844a26175ca817156505bb4f1fcb8e1709757d5f3e0531,25996,1,research/evidence/runs/nq_overnight_range_compression_orderflow_breakout/morning_signed_two_sided_breakout_1030/NQ/run1/limited_core_grid_test/stage_result.json,0
df2b5cbe188d192943bd6413418eedeef2c8302afcf1eac8cb50b661cec6373e,19792,2,research/evidence/runs/es_mes_participation_crowding_reversion/morning_notional_up_reversal_short_1030/ES/rescue1/campaign_test_summary.json,19792
df30d0a020411e8170e22c86e82b996ab10f8c5f7fa2ab5344e72eaeff094429,7942,1,research/evidence/runs/es_video_aoi_lvn_orderflow_playbook/trend_lvn_two_sided_base_3m_1500/ES/run2/source_config.yaml,0
df370a2c23e46e061fefb9b68813d1aa1b6536a13f67ab131cb7e0ec037028f1,37,1,research/evidence/runs/es_dollar_risk_appetite_intraday/dollar_up_risk_off_short_1000/ES/run1/run_uid.txt,0
df39d978635a9e5bb06a947652bfa33d85c96f577407962698f59f49adff0f17,37,1,research/evidence/runs/nq_wide_range_orderflow_continuation/midday_large10_range_expansion_twosided/NQ/run1/run_uid.txt,0
df3c5a63d88fb1be8900181d14a1699eee2992982e0668c2a6c5c8a9bd51f464,25647,1,research/evidence/runs/es_impulse_pause_orderflow_continuation/full_session_signed_two_sided_impulse_pause_breakout_1530/ES/rescue1/limited_core_grid_test/stage_result.json,0
df3cebe76098fbf3ccc169815d0993a6c5de63ea00dd337855e30711647922ae,37,1,research/evidence/runs/nq_small_cap_relative_rotation/iwm_attention_strength_long_1330/NQ/run2/run_uid.txt,0
df3ed5ce43a0da4212485f970182efa04dc477d2ee3e059ffe7a4e947f9c9003,2301,1,research/evidence/runs/es_quarterly_expiration_pressure/thursday_prior_positioning_short_1330/ES/run1/run_manifest.json,0
df3ed610aee403272dd66df2a28294ff5911f9f1d6213105422efec3303c95a4,31771,2,research/evidence/runs/nq_treasury_term_premium_state/high_5d_term_premium_short_1130/NQ/run1/campaign_test_summary.json,31771
df403ab1784e2096eaadec1266f6ebfdeab6fcec2a932d27baa091299059abfd,13372,1,research/evidence/runs/es_leveraged_etf_rebalance_pressure/two_sided_day_move_1500/ES/rescue1/limited_core_grid_test/stage_result.json,0
df459e87b9efe083430557d9debe0895086812d2c947e1444dee1875a5b7c192,32873,2,research/evidence/runs/nq_opening_gap_orderflow_absorption_fade/early_signed_gap_absorption_fade_1000/NQ/run1/campaign_test_summary.json,32873
df468f6f465fe936c01488ef0ba789db58b569bbb2292bcdb88b76b39c147a7a,30084,2,research/evidence/runs/es_spx_0dte_trend_aligned_pressure/all_0dte_trend_only_1500/ES/stop_widen_rescue1/campaign_test_summary.json,30084
df4abfbb2908074a82eecafba4815bc24e05962afefcf6261ca4bbd886ed921d,37,1,research/evidence/runs/es_key_reversal_orderflow_reversal/late_morning_large10_down_sweep_reclaim_long_1230/ES/rescue1/run_uid.txt,0
df4da6032c9377756b9f1c4f80dc1f42db4f6ffd6c613efb91ee220c1c9e0e43,37,1,research/evidence/runs/es_prior_value_area_orderflow_acceptance/late_morning_large10_two_sided_acceptance/ES/rescue1/run_uid.txt,0
df623798c243e7c5c0bf583958bf3dfba976240076d63a39f83def1d81cb4997,6947,1,research/evidence/runs/nq_spx_0dte_orderflow_confirmation/all_available_1430_signed120_continue/NQ/run1/source_config.yaml,0
df6a9e8d91a8e0f0dc12dd09cb56232bf91eb2b5d4201b6804f7432320371cf1,2648,1,research/evidence/runs/es_vol_filtered_mes_trend_aoi_pullback/overnight_trade15_downside20_1500/ES/run1/run_manifest.json,0
df6e2b07e687941c185f976f44454134d0208fe18173a1f82e36c9c9c93b25a4,12480,1,research/evidence/runs/es_orderflow_absorption_exhaustion_reversal/early_5m_absorption_fade_1000/ES/tp_min_rr_rescue1/effective_config.yaml,0
df78149784daa712c533c83ff91c53acba28abda75f2f69529b31d5d9f6f56c6,9669,1,research/evidence/runs/es_tpo_value_edge_auction_rejection/tpo_value_edge_two_sided_rejection/ES/run1/effective_config.yaml,0
df79ec8b0c4a5c1d6921e7056e7dbf1791d68fd8813bc58140a1274b3d589380,18803,2,research/evidence/runs/es_amihud_illiquidity_price_impact/high_1d_illiq_premium_long_1000/ES/run1/campaign_test_summary.json,18803
df80c7c189ac6273235951a94d94eacc13cc03f60798efd386fd798431ae08b3,9515,1,research/evidence/runs/nq_corporate_profitability_state/high_corporate_profit_qoq_growth_long_1330/NQ/run1/effective_config.yaml,0
df8325f32db4b2e2301e79aa549b56977660866cb923494d7f0831e54a9d3b42,2356,1,research/evidence/runs/es_cboe_skew_tail_risk_intraday/rising_skew_short_1130/ES/rescue1/run_manifest.json,0
df835a95c8375c40dde70b4228d33565a4aaed0c0bb4508dfb59869475019fa2,37,1,research/evidence/runs/nq_ofr_financial_stress_intraday/high_credit_stress_short_1030/NQ/run1/run_uid.txt,0
df8511b8022fc9884b34be180e1db16e8ed563bb4e9d031ce39426b7619a57a3,10248,1,research/evidence/runs/nq_infectious_disease_emv_state/rising_5d_emv_short_1030/NQ/run1/effective_config.yaml,0
df8824179db69b37b70b7541e4ee4cbc223603988eb2210538777493b5940745,30575,2,research/evidence/runs/nq_halloween_seasonal_premium/winter_midday_long_1200/NQ/run1/campaign_test_summary.json,30575
df8a31de3bbe48a283412ce03afa8c409aa49c197b06b36075293397f1c65dea,6584,1,research/evidence/runs/nq_retail_inventory_demand/retail_3m_strength_short_1030/NQ/run1/source_config.yaml,0
df8aeaf4390156a6227b5e6e4570fdf88f06935a59998b18b3846523346c6f57,10289,1,research/evidence/runs/es_footprint_absorption_initiation/opening_range_footprint_absorption_retest_1100/ES/rescue1/effective_config.yaml,0
df8c0c7a83a376093fd4fff8a7463bf5c859870b9089f8b34b6b991eafa16815,8533,1,research/evidence/runs/es_footprint_absorption_initiation/rolling_range_footprint_absorption_sweep_1500/ES/tp_min_rr_rescue1/source_config.yaml,0
df8f37701626793eaa5c16d25c6f6ede7296121bec45a81905aaecd6de6ce6ce,25523,1,research/evidence/runs/nq_wide_range_orderflow_continuation/afternoon_large20_range_expansion_short/NQ/run1/limited_core_grid_test/stage_result.json,0
df90c4485401d19f436364b05afa4308fcfd015048d5ec225afe273a15ed1c18,8966,1,research/evidence/runs/es_finra_margin_leverage/rapid_margin_1m_expansion_short_1030/ES/rescue1/effective_config.yaml,0
df90db714ad174ff3fc91d0e5f1a65230804e6a9ecaf7033c0f3878739346d0c,8504,1,research/evidence/runs/es_prior_session_benchmark_orderflow_reaction/prior_close_midday_large10_reclaim_reversion_1400/ES/tp_min_rr_rescue1/source_config.yaml,0
df913735ad984dd6133e58c9a6ba097af03c58bb21f3737cc61ad2789517d352,25368,1,research/evidence/runs/nq_daily_reversal_orderflow_confirmation/afternoon90_1d_flow_confirm_1400/NQ/run1/limited_core_grid_test/stage_result.json,0
df914665b8291649f1b26f51c6581c77d331630b15c5d5907601609f94d9a19c,17658,2,research/evidence/runs/es_realized_jump_variation_premium/negative_jump_rebound_long_1130/ES/run1/campaign_test_summary.json,17658
df947b9c1b9e8eeedda7e3e1ac3bf9f7755149ccf4514c167e07e8610e06d5c9,19663,2,research/evidence/runs/es_gao_last_half_hour_orderflow_confirmation/first60_large20_flow_two_sided_1530/ES/run1/campaign_test_summary.json,19663
df99b44851b92b083d08ada7bc163bec68a0aaa58ade0c927fa4b44b87d250fe,37,1,research/evidence/runs/es_bankruptcy_distress_regime_reversion/business_ch11_share_prior_down_long_1330/ES/rescue1/run_uid.txt,0
df9af8a1a5cee4dbf81869532350fee2d717caf7f9c6a5710484b7ce0062e270,11162,1,research/evidence/runs/es_opening_range_orderflow_breakout/or15_signed_flow_breakout_1030/ES/rescue1/effective_config.yaml,0
dfa184f5234c2cf5c708135200cac09b45b29af30a23055c248e1879aa39d305,10301,1,research/evidence/runs/es_vwap_deviation_orderflow_reversion/morning_signed_counterflow_1200/ES/rescue1/effective_config.yaml,0
dfa49c2df783a5c6a7aea41a586ca1ace02e5efecba8c32ef950bdaaf10fff01,11849,1,research/evidence/runs/es_semivariance_orderflow_confirmation/badvol_signed_multitime_twosided/ES/rescue1/effective_config.yaml,0
dfa53cd47b94c8a3ec0770b1f04acd1295ad0b452f993d340b5e8e6cbcdcb825,12918,1,research/evidence/runs/es_epu_policy_uncertainty_intraday/rising_epu_short_1130/ES/rescue1/limited_core_grid_test/stage_result.json,0
dfaf2c694bdb2284dc55b74ef7deb6ac7f7492827f126c84d5ddd343ac4ae3fe,37,1,research/evidence/runs/es_halloween_seasonal_premium/winter_midday_long_1200/ES/run1/run_uid.txt,0
dfaf62577adec8520b972e1d52b69023943ac901cfa3e44f66c54fa8c8797cdd,13993,1,research/evidence/runs/es_intraday_periodicity_persistence/morning_1000_slot_persistence/ES/run1/limited_core_grid_test/stage_result.json,0
dfb829170d038e2f2ef0fa9d0c3420d9e334ddf691f7e583fc70d5ac9631d58b,18766,1,research/evidence/runs/es_opening_range_retest_orderflow/or15_signed_absorption_retest_1030/ES/rescue1/limited_core_grid_test/stage_result.json,0
dfbcdb185f34dceb23e538b03289d934d6cc8d74f344df0c1736084ace58cc31,25540,1,research/evidence/runs/es_opening_range_orderflow_breakout/or60_signed_flow_breakout_1200/ES/stop_widen_rescue1/limited_core_grid_test/stage_result.json,0
dfc3441481773af003b9b428deb659ebd59d7240b76129eef96fe8c7cfe79e46,7697,1,research/evidence/runs/es_nq_confirming_vap_aoi_breakout/value_area_nq30_1500/ES/run1/source_config.yaml,0
dfc4789a31a4cd22a3ae0bcee7e604875cf994cf2871e74bfe81fe648d1189f1,2258,1,research/evidence/runs/es_vpin_toxicity_continuation/fast_bucket_toxicity_long_1330/ES/run1/run_manifest.json,0
dfcc19d06ca0a2fd21518c86cc85461101c5bdb318adbcb3f7e1564c7a811e5c,37,1,research/evidence/runs/es_usdjpy_safe_haven_spillover/yen_depreciation_long_1030/ES/run1/run_uid.txt,0
dfd06d7fbb9bbc315df243a81c6f98d4f8071511023c0d6e172a6ef4fd8176fb,24510,1,research/evidence/runs/es_leveraged_etf_rebalance_pressure/up_day_rebalance_long_1500/ES/stop_widen_rescue1/limited_core_grid_test/stage_result.json,0
dfd21c38ad0eb6aaa9ada2b50929f09fb7d8223b898cf845081df32d5edc9a54,7410,1,research/evidence/runs/es_epu_policy_uncertainty_intraday/low_epu_long_1030/ES/stop_widen_rescue1/source_config.yaml,0
dfd4c3cad5a8dbb1442ed0148f9489966164fccbf36f48a3ea75281bccea34d4,25424,1,research/evidence/runs/es_key_reversal_orderflow_reversal/late_morning_large10_down_sweep_reclaim_long_1230/ES/run1/limited_core_grid_test/stage_result.json,0
dfe45fc7eb14aebbd0cf21be22b2a5786add5ccfa0dac09e41760001a0c7f3df,18471,2,research/evidence/runs/es_cboe_vix_level_state_intraday/vix_spike_riskoff_short_1130/ES/rescue1/campaign_test_summary.json,18471
dfeb188ecdc298a6405b6f4152f0534dd29941f0e27dc274c90067dd4c6e8ee6,37,1,research/evidence/runs/es_pivot_filtered_mes_participation_crowding_reversion/midday_notional_two_sided_reversal_window_1330/ES/stop_widen_rescue1/run_uid.txt,0
dfeb9010a56af5955923aa0997e4e194a9af6e658893250032a863ca245711da,12816,1,research/evidence/runs/es_vvix_tail_risk_intraday/falling_vvix_long_1200/ES/rescue1/limited_core_grid_test/stage_result.json,0
dff12785002717c28d7cfcb98c4f6d742f68df1546ebabe5f6bf2e0a97863316,24287,1,research/evidence/runs/nq_archive_intraday_momentum_retest/priority_short1030_long1130_base/NQ/run1/limited_core_grid_test/stage_result.json,0
dff1b3932ee733b9f27cf625f1be12c4efc8b99d2d6ac29437ad2e105870d647,10996,1,research/evidence/runs/es_variance_ratio_orderflow_regime/morning_high_vr_signed_continuation_1130/ES/run1/effective_config.yaml,0
dff51e657086c603cd315f05efa3856e0ccf3fea4f38ba385207a39dffbb2857,12158,1,research/evidence/runs/es_high_semivariance_mes_trend_pullback_crowding/afternoon60_notional_high_downside_window_1530/ES/run1/effective_config.yaml,0
dff5df89f4c6ea13ad38ad64cd16a6a3d35619bfe67fb7b85655ab7a27998f64,7153,1,research/evidence/runs/es_prior_session_benchmark_orderflow_reaction/prior_close_midday_large10_reclaim_reversion_1400/ES/run1/source_config.yaml,0
dffb1f61928eabb63f9522a0d7273f8b91201032bdf98236b97f92e0544037df,6317,1,research/evidence/runs/nq_sector_rotation_risk_appetite/growth_lead_long_1030/NQ/run1/source_config.yaml,0
e0049a478ba6d9f0213a46e26160180650b771a2d2dea728f6984c021b7b4356,2611,1,research/evidence/runs/es_opening_range_trend_orderflow_breakout/or15_large10_trend_breakout_1030/ES/rescue1/run_manifest.json,0
e00cd8118ae5832fb7a6dcb932439b207dc60c49d2f1bbe9e8080a00f6ae2d22,37,1,research/evidence/runs/nq_spx_0dte_orderflow_confirmation/all_available_1430_signed60_continue/NQ/run1/run_uid.txt,0
e00eccaf934d0fce6f3498404dfd0136ba6312c414269d0005d31ecede9f8ac7,9513,1,research/evidence/runs/es_extreme_vol_filtered_mes_trend_pullback_crowding/exclude_extreme_vol20_trade_morning_1030/ES/run1/limited_monkey_test/stage_result.json,0
e00f4879957e18b4c660c87bb7c6011692d6d4c94d51488df6e975e80dc5953d,12830,1,research/evidence/runs/es_vpin_toxicity_continuation/drawdown_rank_confirmed_long_1330/ES/rescue1/limited_core_grid_test/stage_result.json,0
e00f94f4084ff20ec34bc524f2320e38af3132683962464f784ac018513e8509,18569,2,research/evidence/runs/es_vwap_pullback_continuation/morning_opening_drive_pullback_long/ES/rescue1/campaign_test_summary.json,18569
e0162aace683b7e606bf344bad3a13db1d4a31b4f02d52f8aef182bfe70b4980,13222,1,research/evidence/runs/es_cboe_vix_level_state_intraday/persistent_high_vix_long_1330/ES/run1/limited_core_grid_test/stage_result.json,0
e01dce205e07351856495fc3c189aa4af47bb973bb946dd7f882a04363419a17,13776,1,research/evidence/runs/es_impulse_pause_orderflow_continuation/midday_signed_two_sided_impulse_pause_breakout_1400/ES/rescue1/effective_config.yaml,0
e02390c527468c834f4cf7b9a5524c7941753dcc0318b3a08241e5ac9eec9b5c,10703,1,research/evidence/runs/nq_prior_session_ibs_reversion/delayed_high_ibs_short_range_filtered/NQ/run1/effective_config.yaml,0
e0248d08564a061df52603650db449bb87bad5b9b81aebbc8e776eaa7be6f18f,7551,1,research/evidence/runs/es_pivot_filtered_vwap_pullback_continuation/opening_drive_pullback_two_sided_1400/ES/run1/source_config.yaml,0
e0252521b521132c2ee35bc1b017693c904c4da2315853f49744ae68147b8795,32931,2,research/evidence/runs/es_prior_poc_orderflow_magnet/morning_below_poc_signed_magnet_long/ES/run1/campaign_test_summary.json,32931
e02563e07e317f38af682cf56288c919b6c0d29ef57fc9ef8cbddd34eecc427c,25111,2,research/evidence/runs/es_opening_drive_vwap_orderflow_pullback/drive30_large10_pullback_1230/ES/run1/campaign_test_summary.json,25111
e02b95acbe3eede332b2752c7d2b8aa144a82c7ff175fb13b7f865a69f0034e4,7673,1,research/evidence/runs/es_spx_0dte_trend_aligned_pressure/all_0dte_trend_continuation_1400/ES/rescue1/source_config.yaml,0
e02f7c3f9014a8526ac6828d51345007c9e800764c3b50a11da7e13ea4721acd,31579,2,research/evidence/runs/es_aqr_bab_factor_state/low_bab_z63_rebound_long_1100/ES/stop_widen_rescue1/campaign_test_summary.json,31579
e033d3389a11a9b6bccd1c6c43a71ec796fa9e7b36d06212581c8b0956f70877,33216,2,research/evidence/runs/es_prior_session_benchmark_orderflow_reaction/prior_open_morning_signed_reclaim_reversion_1130/ES/rescue1/campaign_test_summary.json,33216
e035a5d2913dc0d436e61c36e90b199577ff78657ca3ffc2f0e5d867574851eb,14123,1,research/evidence/runs/es_opening_gap_orderflow_absorption_fade/late_morning_large20_gap_absorption_fade_1100/ES/run1/limited_core_grid_test/stage_result.json,0
e03841beb9f3317a2ee8327c7ba911b1dc9d9c6156b94a64afcab567a4d4fe6c,13295,1,research/evidence/runs/es_cboe_implied_correlation_intraday/high_cor3m_short_1000/ES/rescue1/limited_core_grid_test/stage_result.json,0
e03a62f414db09a47ca7d3aec0666b95da818e61e79fd7cd00849ea616046306,31789,2,research/evidence/runs/nq_realized_skewness_reversal/low_3d_skew_midmorning_long_1030/NQ/run1/campaign_test_summary.json,31789
e03dc6a4a58c1e4acbf2b71bbfbb89d2ce1a1f6f399d57f53f356f1681307eec,4677,1,research/evidence/runs/es_prior_session_ibs_reversion/open_high_ibs_short/ES/run1/effective_config.yaml,0
e03dcc5cff2b2c59de6fe6ffa892f0158c2608daa2c4bfd66e33fda2faa89968,8729,1,research/evidence/runs/es_session_open_orderflow_reclaim/morning_down_open_reclaim_long/ES/tp_min_rr_rescue1/source_config.yaml,0
e03ec3a65d4508f38a1c80a6f50b0d149c39f941af0ea1e0107fe247f4a7f8d9,37,1,research/evidence/runs/es_cboe_vix_term_structure_intraday/backwardation_short_1000/ES/rescue1/run_uid.txt,0
e0470baf0c70a5ce8953a25415090a7fe43759dc8cd2e8a0de1cb035283a2b10,17196,2,research/evidence/runs/es_vix_expiration_pressure/prior_session_late_hedge_unwind_long_1500/ES/rescue1/campaign_test_summary.json,17196
e0474b53fa4cdcb2289e40f82a2ca66c517dacf9a44dda5f82785be986de544d,32879,2,research/evidence/runs/nq_intraday_invariance_dislocation_reversion/opening_15m_two_sided_dislocation_fade_1130/NQ/run1/campaign_test_summary.json,32879
e04a8043e5a035b35b1c862c69a9644a0d73ddfa41ba3e51be37713409fe3839,19065,1,research/evidence/runs/es_round_number_orderflow_barrier/morning_support_sell_absorption_long/ES/run1/limited_core_grid_test/stage_result.json,0
e04e703513e01004bed996a05aa370b86cf5961e15ce3889da576431fef08139,31963,2,research/evidence/runs/nq_overnight_intraday_reversal/first30_noncontinuation_1000/NQ/run1/campaign_test_summary.json,31963
e04f843a237c1eedcc4d2abb0057cdf186509f2743b664531da603a4444ecba2,13916,1,research/evidence/runs/es_impulse_pause_orderflow_continuation/late_morning_large10_two_sided_impulse_pause_breakout_1230/ES/rescue1/effective_config.yaml,0
e057e87803f4920d92cd83a930b1f797fdff03adb8e5385dc52ff0ec832732ba,2224,1,research/evidence/runs/es_nq_cross_index_lead_lag/morning_nq_down_es_lag_short_1000/ES/run1/run_manifest.json,0
e0631217d00d13af14e7b0cf96317688f3271c2a9d41265d9d592b83bc26a7dc,26238,1,research/evidence/runs/es_opening_range_failed_breakout_trend_orderflow/or30_full_session_signed_trend_reclaim_1530/ES/rescue1/limited_core_grid_test/stage_result.json,0
e0676ca2786d99014256b9b6128237a16733c8b88fa0d5515292e2d7b802c4ce,5262,1,research/evidence/runs/es_trade_size_stealth_orderflow/large10_loose_short_1230/ES/rescue1/effective_config.yaml,0
e069e5bc78eaab956ae2cafba251e5642709b95d2128fb0a2f7bf5972fd0db64,2557,1,research/evidence/runs/es_round_number_orderflow_barrier/morning_resistance_buy_absorption_short/ES/run1/run_manifest.json,0
e070f50b0a3dbcb5a27be87195a5b98ca1ec39f24ac946786585179c9b56bba5,32071,2,research/evidence/runs/nq_vix_pressure_orderflow_confirmation/vix_pressure_1030_signed_weakness_short/NQ/run1/campaign_test_summary.json,32071
e07653f00414f822bed58e0336d6d4f812ea4ec3d551a5edf2daa5d1f7a1cc52,18416,2,research/evidence/runs/es_cftc_tff_hedging_pressure/broad_negative_pressure_short_1100/ES/rescue1/campaign_test_summary.json,18416
e07d36dc95548548a7a954db7ff75de3a3a974cc10d58a7e989bd4a116e329e2,8756,1,research/evidence/runs/es_mes_micro_flow_divergence_reversion/midday_mes_price_richness_fade/ES/run1/limited_monkey_test/stage_result.json,0
e084a3f928d00d4ae5de0ea9acfd4174b465dbf6dbfd7cd01caab25d903c4881,32699,2,research/evidence/runs/nq_intraday_periodicity_orderflow_confirmation/late_afternoon_1430_large20_confirmed_slot/NQ/run1/campaign_test_summary.json,32699
e08ab2dd853b415d5ffc6f24c943a05cb5b3957cc288d7a5c18a64d2a65996e4,24671,1,research/evidence/runs/nq_realized_skewness_reversal/low_1d_skew_open_long_1000/NQ/run1/limited_core_grid_test/stage_result.json,0
e096bde2b1aafd6442efd3cbfd4a92854e369abecaa312a5d34e263961f34f1f,18963,2,research/evidence/runs/es_late_day_intraday_momentum/first30_penultimate_alignment/ES/rescue1/campaign_test_summary.json,18963
